"obs","censored","pp","modeled"
0.974,TRUE,0.375757333374157,0.350062355299456
1,TRUE,0.187878666687078,0.18337429850372
1,FALSE,0.75469905092945,1
1,TRUE,0.375757333374157,0.350062355299456
1,TRUE,0.563636000061235,0.601767387219968
1.04,TRUE,0.378941717555294,0.353411757440836
1.07,TRUE,0.378941717555294,0.353411757440836
1.1,TRUE,0.189470858777647,0.184606108312251
1.1,TRUE,0.378941717555294,0.353411757440836
1.1,FALSE,0.761958077234838,1.1
1.1,TRUE,0.56841257633294,0.610124875530121
1.1,FALSE,0.766032719359088,1.1
1.15,TRUE,0.385053680741669,0.359905994313496
1.16,TRUE,0.385053680741669,0.359905994313496
1.18,FALSE,0.773115593364133,1.18
1.2,TRUE,0.258707941748309,0.240422019074448
1.2,TRUE,0.517415883496618,0.52714753198553
1.23,FALSE,0.780073564813604,1.23
1.24,FALSE,0.78402330438228,1.24
1.37,TRUE,0.393986521975478,0.369556924039356
1.38,TRUE,0.393986521975478,0.369556924039356
1.41,FALSE,0.793161343828823,1.41
1.41,FALSE,0.798349643706689,1.41
1.45,FALSE,0.803537943584556,1.45
1.46,FALSE,0.808726243462422,1.46
1.49,FALSE,0.813914543340288,1.49
1.49,FALSE,0.819102843218155,1.49
1.5,FALSE,0.824291143096021,1.5
1.55,FALSE,0.829479442973888,1.55
1.57,TRUE,0.417333871425877,0.395728896913801
1.6,TRUE,0.278222580950585,0.257150271907417
1.6,TRUE,0.556445161901169,0.589430470045922
1.61,FALSE,0.837526194025904,1.61
1.62,TRUE,0.420192322600027,0.39903254309951
1.63,TRUE,0.420192322600027,0.39903254309951
1.64,TRUE,0.420192322600027,0.39903254309951
1.65,TRUE,0.420192322600027,0.39903254309951
1.7,FALSE,0.843167375813299,1.7
1.72,TRUE,0.422975053213272,0.402270437769641
1.73,FALSE,0.849636163535156,1.73
1.79,FALSE,0.853322220643769,1.79
1.8,TRUE,0.428504138876191,0.408768718860102
1.81,TRUE,0.428504138876191,0.408768718860102
1.89,FALSE,0.861557153961258,1.89
1.89,FALSE,0.866106030170135,1.89
1.9,FALSE,0.870654906379012,1.9
1.9,FALSE,0.875203782587888,1.9
1.91,FALSE,0.879752658796765,1.91
2,FALSE,0.887014116401365,2
2,TRUE,0.442150767502821,0.425189357486166
2.06,TRUE,0.444863348898544,0.428520336872945
2.1,TRUE,0.296575565932363,0.27337586942243
2.1,TRUE,0.593151131864725,0.655638580287408
2.2,FALSE,0.893278500981906,2.2
2.25,FALSE,0.896830304166725,2.25
2.3,TRUE,0.225095526837886,0.212716641437654
2.3,TRUE,0.450191053675772,0.435129520789898
2.3,TRUE,0.675286580513658,0.840766230061846
2.4,FALSE,0.904308192121972,2.4
2.4,FALSE,0.9082342768924,2.4
2.45,FALSE,0.912160361662828,2.45
2.6,TRUE,0.458043223216628,0.445036121799616
2.7,TRUE,0.458043223216628,0.445036121799616
2.72,FALSE,0.919536866193834,2.72
2.75,FALSE,0.922987285954411,2.75
3.09,TRUE,0.463218852857494,0.451677069698765
3.1,TRUE,0.308812568571663,0.284483972715891
3.1,TRUE,0.617625137143326,0.70476103788416
3.13,FALSE,0.928982864247172,3.13
3.2,TRUE,0.465764011389678,0.454976023501386
3.29,TRUE,0.465764011389678,0.454976023501386
3.35,TRUE,0.465764011389678,0.454976023501386
3.37,FALSE,0.934032130367473,3.37
