"obs","censored","pp","modeled"
0.77,TRUE,0.489740809515198,0.313025516188638
0.784,TRUE,0.367305607136399,0.204482335073832
0.787,TRUE,0.367305607136399,0.204482335073832
0.8,FALSE,0.741498194406605,0.8
0.835,FALSE,0.748385174540412,0.835
0.839,FALSE,0.75527215467422,0.839
0.84,TRUE,0.254053044936009,0.131861153735178
0.84,TRUE,0.508106089872018,0.333239103148448
0.88,TRUE,0.381079567404013,0.214839158322121
0.88,FALSE,0.769248987224846,0.88
0.883,FALSE,0.776338839641665,0.883
0.9,FALSE,0.783428692058484,0.9
0.9,FALSE,0.790518544475302,0.9
0.91,TRUE,0.398804198446061,0.228763362621717
0.916,TRUE,0.398804198446061,0.228763362621717
0.92,TRUE,0.398804198446061,0.228763362621717
0.936,FALSE,0.801896614079713,0.936
0.947,TRUE,0.403092415633653,0.232238562959966
0.961,TRUE,0.403092415633653,0.232238562959966
0.97,TRUE,0.403092415633653,0.232238562959966
0.982,TRUE,0.403092415633653,0.232238562959966
1.01,TRUE,0.403092415633653,0.232238562959966
1.02,FALSE,0.811559396809088,1.02
1.02,FALSE,0.81693396235087,1.02
1.02,TRUE,0.403092415633653,0.232238562959966
1.03,TRUE,0.411154263946326,0.238889418231822
1.04,TRUE,0.411154263946326,0.238889418231822
1.05,TRUE,0.411154263946326,0.238889418231822
1.06,FALSE,0.826187341703466,1.06
1.06,TRUE,0.411154263946326,0.238889418231822
1.07,TRUE,0.41503307775714,0.242145378720215
1.08,FALSE,0.833909054382402,1.08
1.1,TRUE,0.418875976625262,0.245407962837401
1.1,FALSE,0.84155991667439,1.1
1.14,TRUE,0.422683940049128,0.248677639070378
1.16,TRUE,0.422683940049128,0.248677639070378
1.2,TRUE,0.211341970024564,0.109015046024864
1.2,TRUE,0.422683940049128,0.248677639070378
1.2,FALSE,0.850833620702339,1.2
1.2,TRUE,0.634025910073692,0.51636220968472
1.2,FALSE,0.856299361306423,1.2
1.2,FALSE,0.861765101910506,1.2
1.22,TRUE,0.433615421257295,0.258273100107661
1.22,FALSE,0.870844304358401,1.22
1.27,TRUE,0.437228883101106,0.26151517647623
1.34,TRUE,0.437228883101106,0.26151517647623
1.37,TRUE,0.437228883101106,0.26151517647623
1.39,FALSE,0.877983805582059,1.39
1.4,TRUE,0.293836614987302,0.155132338891055
1.4,TRUE,0.587673229974604,0.43807335451277
1.41,TRUE,0.440754922480953,0.264713431974154
1.42,TRUE,0.440754922480953,0.264713431974154
1.5,TRUE,0.440754922480953,0.264713431974154
1.51,TRUE,0.440754922480953,0.264713431974154
1.53,TRUE,0.440754922480953,0.264713431974154
1.6,TRUE,0.293836614987302,0.155132338891055
