"obs","censored","pp","modeled"
1.2,FALSE,0.884862925925412,1.2
1.2,FALSE,0.889026986753296,1.2
1.2,TRUE,0.587132576731685,0.382690083069841
1.22,TRUE,0.44659552379059,0.258652705813518
1.23,FALSE,0.896292405385282,1.23
1.27,TRUE,0.449696881594692,0.260903747746715
1.34,TRUE,0.449696881594692,0.260903747746715
1.37,TRUE,0.449696881594692,0.260903747746715
1.4,FALSE,0.902411863065858,1.4
1.4,TRUE,0.449696881594692,0.260903747746715
1.41,TRUE,0.452714981471166,0.263110997567628
1.42,TRUE,0.452714981471166,0.263110997567628
1.6,TRUE,0.301809987647444,0.169025004213276
1.6,TRUE,0.603619975294888,0.401118306459356
1.62,TRUE,0.452714981471166,0.263110997567628
1.63,TRUE,0.452714981471166,0.263110997567628
1.72,TRUE,0.452714981471166,0.263110997567628
1.74,FALSE,0.908313497856161,1.74
1.8,TRUE,0.455598516384995,0.265235385540532
1.81,TRUE,0.455598516384995,0.265235385540532
1.9,FALSE,0.914993687073199,1.9
1.92,FALSE,0.918790341376407,1.92
2,TRUE,0.461293497839807,0.269476524628659
2,FALSE,0.926832027868325,2
2,FALSE,0.931077060057035,2
2.05,FALSE,0.935322092245745,2.05
2.1,FALSE,0.943786737268741,2.1
2.1,FALSE,0.948006350103027,2.1
2.1,TRUE,0.469783562217227,0.27591440099984
2.1,FALSE,0.952225962937314,2.1
2.12,TRUE,0.4782227878858,0.282455450905575
2.15,TRUE,0.4782227878858,0.282455450905575
2.2,FALSE,0.960616123340372,2.2
2.2,FALSE,0.964786670909143,2.2
2.22,FALSE,0.968957218477915,2.22
2.3,TRUE,0.243281941511672,0.139056876671391
2.3,TRUE,0.486563883023343,0.289065092403741
2.3,FALSE,0.977228023487894,2.3
2.3,TRUE,0.729845824535015,0.590319563808135
2.31,FALSE,0.981328280929102,2.31
2.36,FALSE,0.98542853837031,2.36
2.55,TRUE,0.494764397905759,0.29570938274992
2.57,TRUE,0.494764397905759,0.29570938274992
2.59,TRUE,0.494764397905759,0.29570938274992
2.6,TRUE,0.329842931937173,0.184416950108448
2.6,TRUE,0.659685863874346,0.472860290705964
2.65,TRUE,0.494764397905759,0.29570938274992
2.7,TRUE,0.494764397905759,0.29570938274992
2.75,TRUE,0.494764397905759,0.29570938274992
2.8,FALSE,0.993019197207679,2.8
2.9,FALSE,0.996509598603839,2.9
