"obs","censored","pp","modeled"
0.9,TRUE,0.382616930532633,0.0255775065181062
0.94,FALSE,0.768319481472787,0.94
0.94,TRUE,0.382616930532633,0.0255775065181062
1.04,TRUE,0.385702550940154,0.026281694519166
1.06,TRUE,0.385702550940154,0.026281694519166
1.06,FALSE,0.774442129840467,1.06
1.07,TRUE,0.388739578900313,0.0269920456165465
1.1,TRUE,0.259159719266875,0.00795571918504402
1.1,TRUE,0.518319438533751,0.0814683802805161
1.14,FALSE,0.782566262431819,1.14
1.14,FALSE,0.787653367063011,1.14
1.2,FALSE,0.792740471694204,1.2
1.24,FALSE,0.797827576325397,1.24
1.27,FALSE,0.80291468095659,1.27
1.32,FALSE,0.808001785587782,1.32
1.37,TRUE,0.406544445109488,0.0315242473256083
1.38,TRUE,0.406544445109488,0.0315242473256083
1.39,FALSE,0.817963523853382,1.39
1.49,FALSE,0.822838157487788,1.49
1.49,FALSE,0.827712791122194,1.49
1.6,FALSE,0.832587424756601,1.6
1.6,FALSE,0.837462058391007,1.6
1.63,TRUE,0.421168346012707,0.0357650633676902
1.65,TRUE,0.421168346012707,0.0357650633676902
1.72,TRUE,0.421168346012707,0.0357650633676902
1.74,FALSE,0.845201782814615,1.74
1.8,TRUE,0.424033436801909,0.0366562414720024
1.8,FALSE,0.850912735595777,1.8
1.81,TRUE,0.426879298793868,0.0375621384017067
1.9,TRUE,0.426879298793868,0.0375621384017067
1.98,FALSE,0.856567014027169,1.98
2,TRUE,0.429687715233301,0.0384768300183654
2.06,TRUE,0.429687715233301,0.0384768300183654
2.1,TRUE,0.429687715233301,0.0384768300183654
2.12,FALSE,0.862129838897585,2.12
2.2,TRUE,0.288294749109523,0.0106793784759848
2.2,TRUE,0.576589498219045,0.133658421905769
2.34,FALSE,0.86760400911262,2.34
2.5,TRUE,0.435161885448336,0.0403207808447292
2.55,TRUE,0.435161885448336,0.0403207808447292
2.6,TRUE,0.290107923632224,0.0108715362073581
2.6,TRUE,0.580215847264448,0.137889807910052
2.63,FALSE,0.872977197027454,2.63
2.65,TRUE,0.437815311579118,0.0412445174516531
2.71,FALSE,0.878268064794256,2.71
3,TRUE,0.440452753215137,0.0421826626850419
3.09,TRUE,0.440452753215137,0.0421826626850419
3.2,TRUE,0.440452753215137,0.0421826626850419
3.29,TRUE,0.440452753215137,0.0421826626850419
3.35,TRUE,0.440452753215137,0.0421826626850419
3.48,TRUE,0.440452753215137,0.0421826626850419
3.64,TRUE,0.440452753215137,0.0421826626850419
4.2,TRUE,0.440452753215137,0.0421826626850419
4.2,FALSE,0.88342237930579,4.2
4.6,TRUE,0.295313084060435,0.0114393143573452
4.6,TRUE,0.59062616812087,0.15084673107558
4.64,TRUE,0.442969626090652,0.0430969069075022
4.89,TRUE,0.442969626090652,0.0430969069075022
4.96,FALSE,0.889220508670865,4.96
5.2,FALSE,0.892501765160425,5.2
5.61,TRUE,0.447891510824993,0.0449399122381835
5.66,TRUE,0.447891510824993,0.0449399122381835
6.27,TRUE,0.447891510824993,0.0449399122381835
7.1,FALSE,0.898204056843634,7.1
7.5,TRUE,0.450312546018642,0.0458740173778763
7.54,FALSE,0.903033180518666,7.54
7.6,TRUE,0.452720634500025,0.0468216575342409
8.8,FALSE,0.907836616272536,8.8
11.2,TRUE,0.455115981772512,0.0477830039940996
12.5,FALSE,0.913409038461411,12.5
14,FALSE,0.916586113377798,14
15,TRUE,0.459881594147093,0.0497527166923448
19.4,FALSE,0.922923886535746,19.4
19.6,FALSE,0.926084584777307,19.6
24.8,TRUE,0.464622641509434,0.0517903295313816
30.2,FALSE,0.933667452830189,30.2
31.8,FALSE,0.938089622641509,31.8
32,FALSE,0.94251179245283,32
33,FALSE,0.946933962264151,33
35.8,FALSE,0.951356132075472,35.8
36.6,FALSE,0.955778301886792,36.6
37,FALSE,0.960200471698113,37
37,FALSE,0.964622641509434,37
38.4,FALSE,0.969044811320755,38.4
39,FALSE,0.973466981132075,39
47,FALSE,0.977889150943396,47
52,FALSE,0.982311320754717,52
56,FALSE,0.986733490566038,56
65,FALSE,0.991155660377358,65
78,FALSE,0.995577830188679,78
