"obs","censored","pp","modeled"
3.84,FALSE,0.452347562432475,3.84
4.01,FALSE,0.457202813549819,4.01
4.1,FALSE,0.462058064667162,4.1
4.37,FALSE,0.466913315784505,4.37
4.5,FALSE,0.471768566901848,4.5
4.54,FALSE,0.476623818019192,4.54
4.7,TRUE,0.240739534568267,1.4193213362843
4.7,FALSE,0.486568699888507,4.7
4.72,FALSE,0.491658330640478,4.72
4.8,FALSE,0.49674796139245,4.8
4.8,FALSE,0.501837592144422,4.8
4.8,FALSE,0.506927222896394,4.8
4.99,FALSE,0.512016853648366,4.99
5,FALSE,0.517106484400337,5
5.03,FALSE,0.522196115152309,5.03
5.1,FALSE,0.527285745904281,5.1
5.15,FALSE,0.532375376656253,5.15
5.2,TRUE,0.268732503704112,1.6049747585436
5.22,FALSE,0.541620664682,5.22
5.23,FALSE,0.545776321955775,5.23
5.24,FALSE,0.54993197922955,5.24
5.3,TRUE,0.277043818251662,1.66250942891497
5.3,FALSE,0.556830644604826,5.3
5.4,TRUE,0.279786826353164,1.6817543061627
5.52,FALSE,0.564230298914702,5.52
5.54,FALSE,0.568886945123077,5.54
5.54,FALSE,0.573543591331451,5.54
5.54,FALSE,0.578200237539826,5.54
5.55,FALSE,0.5828568837482,5.55
5.6,FALSE,0.587513529956574,5.6
5.61,TRUE,0.296085088082474,1.79883387933894
5.66,TRUE,0.296085088082474,1.79883387933894
5.7,TRUE,0.296085088082474,1.79883387933894
5.7,FALSE,0.594813793022828,5.7
5.8,TRUE,0.298728704940354,1.81827910706287
5.9,TRUE,0.298728704940354,1.81827910706287
5.97,FALSE,0.600055050793232,5.97
6.1,TRUE,0.301326345852878,1.83751361997305
6.1,FALSE,0.606086610177015,6.1
6.18,FALSE,0.609520528648273,6.18
6.19,TRUE,0.306477223559765,1.87603310067561
6.2,TRUE,0.306477223559765,1.87603310067561
6.39,FALSE,0.615487316735727,6.39
6.4,TRUE,0.309010093175962,1.89516216673051
6.44,FALSE,0.622207314985744,6.44
6.48,FALSE,0.626394443619565,6.48
6.5,FALSE,0.630581572253385,6.5
6.56,FALSE,0.634768700887206,6.56
6.62,FALSE,0.638955829521026,6.62
6.7,FALSE,0.647796188859843,6.7
6.7,TRUE,0.321571479077424,1.99191204180403
6.8,FALSE,0.65244941956484,6.8
6.8,FALSE,0.657102650269836,6.8
6.81,FALSE,0.661755880974832,6.81
6.86,FALSE,0.666409111679829,6.86
7.1,FALSE,0.671062342384825,7.1
7.12,FALSE,0.675715573089821,7.12
7.15,FALSE,0.680368803794817,7.15
7.3,FALSE,0.685022034499814,7.3
7.62,FALSE,0.68967526520481,7.62
7.84,FALSE,0.694328495909806,7.84
7.89,FALSE,0.698981726614803,7.89
8,FALSE,0.703634957319799,8
8.01,FALSE,0.708288188024795,8.01
9,TRUE,0.356470709364896,2.27839072169579
9,FALSE,0.715416909767048,9
9.1,TRUE,0.358946200402152,2.29977238358829
9.28,FALSE,0.721580204233093,9.28
9.6,FALSE,0.725268007661883,9.6
9.7,FALSE,0.728955811090672,9.7
10,FALSE,0.737010364539776,10
10,FALSE,0.74137711456009,10
10,FALSE,0.745743864580405,10
10,TRUE,0.244214538173154,1.4417190855137
10,TRUE,0.488429076346307,3.67231130619517
10,FALSE,0.75011061460072,10
10.1,FALSE,0.754477364621034,10.1
10.3,FALSE,0.758844114641349,10.3
10.6,FALSE,0.763210864661664,10.6
11,FALSE,0.767577614681978,11
11,FALSE,0.771944364702293,11
11.2,TRUE,0.388155557361304,2.56375949068305
13,FALSE,0.7805971664257,13
13,FALSE,0.784883218128792,13
13,FALSE,0.789169269831885,13
13,FALSE,0.793455321534977,13
13.1,FALSE,0.79774137323807,13.1
14,FALSE,0.802027424941162,14
14.6,FALSE,0.806313476644254,14.6
14.8,FALSE,0.810599528347347,14.8
15,TRUE,0.40744279002522,2.75083195537171
15,FALSE,0.819079844065405,15
15,FALSE,0.82327410808037,15
15.9,FALSE,0.827468372095336,15.9
15.9,FALSE,0.831662636110301,15.9
16,FALSE,0.835856900125267,16
16,FALSE,0.840051164140232,16
16.1,FALSE,0.844245428155198,16.1
17,FALSE,0.852772887737937,17
17,TRUE,0.424219846085082,2.92266578753639
17,FALSE,0.857106083305711,17
17.2,FALSE,0.861439278873485,17.2
17.3,FALSE,0.865772474441259,17.3
17.3,FALSE,0.870105670009033,17.3
17.8,FALSE,0.874438865576808,17.8
18.7,FALSE,0.878772061144582,18.7
19,FALSE,0.883105256712356,19
19,FALSE,0.88743845228013,19
19,FALSE,0.891771647847904,19
20,TRUE,0.448052421707839,3.18276139027331
21,FALSE,0.900055922972184,21
21,FALSE,0.904007002528691,21
21.1,FALSE,0.907958082085197,21.1
22,FALSE,0.911909161641704,22
23.6,FALSE,0.91586024119821,23.6
24,TRUE,0.459905660377358,3.31972261617535
24,FALSE,0.924266247379455,24
26,FALSE,0.928721174004193,26
34.4,FALSE,0.933176100628931,34.4
37.2,FALSE,0.937631027253669,37.2
38,FALSE,0.942085953878407,38
40.8,FALSE,0.946540880503145,40.8
41,FALSE,0.950995807127883,41
42.4,FALSE,0.95545073375262,42.4
43.5,FALSE,0.959905660377358,43.5
43.8,FALSE,0.964360587002096,43.8
44,FALSE,0.968815513626834,44
46,FALSE,0.973270440251572,46
48,FALSE,0.97772536687631,48
50,FALSE,0.982180293501048,50
59.9,FALSE,0.986635220125786,59.9
68.8,FALSE,0.991090146750524,68.8
140,FALSE,0.995545073375262,140
