"obs","censored","pp","modeled"
0.68,TRUE,0.153842502379304,0.13412448899276
0.68,TRUE,0.307685004758607,0.303103829888989
0.69,FALSE,0.466189401149405,0.69
0.69,FALSE,0.470851295160899,0.69
0.7,FALSE,0.480107519502561,0.7
0.7,TRUE,0.237756594586197,0.21736513643286
0.701,FALSE,0.484701849832729,0.701
0.706,TRUE,0.244648090081449,0.225067226692671
0.72,FALSE,0.492694070302917,0.72
0.73,TRUE,0.248045980221469,0.228920000443925
0.73,FALSE,0.501957912677905,0.73
0.74,FALSE,0.507823864912872,0.74
0.74,FALSE,0.513689817147839,0.74
0.75,FALSE,0.519555769382806,0.75
0.77,FALSE,0.525421721617773,0.77
0.798,FALSE,0.53128767385274,0.798
0.8,FALSE,0.537153626087708,0.8
0.81,TRUE,0.181006526107558,0.159132815178963
0.81,TRUE,0.362013052215117,0.383476978123927
0.815,TRUE,0.271509789161337,0.256568890077756
0.863,FALSE,0.547329257515712,0.863
0.863,FALSE,0.551638936708749,0.863
0.87,TRUE,0.277974307950893,0.264522208540414
0.87,FALSE,0.561425942166828,0.87
0.88,FALSE,0.566903268431871,0.88
0.89,FALSE,0.572380594696913,0.89
0.902,FALSE,0.577857920961955,0.902
0.91,FALSE,0.583335247226997,0.91
0.92,FALSE,0.588812573492039,0.92
0.99,TRUE,0.297144949878541,0.289021475650862
1,FALSE,0.598981662123585,1
1,TRUE,0.297144949878541,0.289021475650862
1,FALSE,0.603673424490088,1
1,FALSE,0.608365186856591,1
1.04,FALSE,0.617185278847493,1.04
1.04,TRUE,0.306528474611547,0.301536514260008
1.04,FALSE,0.621313608471891,1.04
1.07,TRUE,0.312720969048144,0.309993432101802
1.08,FALSE,0.630551757851977,1.08
1.1,FALSE,0.635661577607666,1.1
1.1,FALSE,0.640771397363354,1.1
1.11,FALSE,0.645881217119043,1.11
1.13,FALSE,0.650991036874732,1.13
1.15,TRUE,0.32805042831521,0.331635741849248
1.16,TRUE,0.32805042831521,0.331635741849248
1.2,FALSE,0.660615312065951,1.2
1.29,FALSE,0.665129767501481,1.29
1.29,FALSE,0.669644222937012,1.29
1.37,TRUE,0.337079339186271,0.344875576808746
1.38,TRUE,0.337079339186271,0.344875576808746
1.4,FALSE,0.677115514681193,1.4
1.45,TRUE,0.340036175494922,0.349294019721044
1.46,TRUE,0.340036175494922,0.349294019721044
1.5,FALSE,0.684722418347041,1.5
1.5,FALSE,0.689372485704236,1.5
1.54,FALSE,0.694022553061432,1.54
1.55,FALSE,0.698672620418627,1.55
1.57,TRUE,0.351661343887911,0.367074634264627
1.6,FALSE,0.706205157807691,1.6
1.63,TRUE,0.354543813919779,0.371586867063149
1.65,TRUE,0.354543813919779,0.371586867063149
1.68,FALSE,0.711923978350917,1.68
1.7,TRUE,0.357380164431138,0.376068098060028
1.7,FALSE,0.719262756130699,1.7
1.7,FALSE,0.723765183399123,1.7
1.7,FALSE,0.728267610667547,1.7
1.71,FALSE,0.732770037935971,1.71
1.72,TRUE,0.368636232602197,0.394265104562522
1.8,TRUE,0.368636232602197,0.394265104562522
1.8,FALSE,0.74096806653374,1.8
1.8,FALSE,0.744663667863085,1.8
1.81,TRUE,0.374179634596215,0.403476661004667
1.83,FALSE,0.752486250456359,1.83
1.88,FALSE,0.756613231720288,1.88
1.88,FALSE,0.760740212984217,1.88
1.9,TRUE,0.254955731416049,0.236870007571362
1.9,TRUE,0.509911462832097,0.695411698338228
2,TRUE,0.382433597124073,0.417509779916864
2.01,FALSE,0.768458120042738,2.01
2.04,FALSE,0.77204904583733,2.04
2.06,TRUE,0.387819985815961,0.42687840395116
2.1,TRUE,0.258546657210641,0.241063749431442
2.1,TRUE,0.517093314421282,0.715422630119078
2.17,FALSE,0.778278202827949,2.17
2.2,TRUE,0.390458217011988,0.431529416718505
2.24,FALSE,0.783536958970365,2.24
2.3,FALSE,0.790561727524131,2.3
2.3,TRUE,0.196539370979189,0.174213461783267
2.3,TRUE,0.393078741958377,0.436190440963402
